"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2524","RT @courtneyseiter: Writing For Alexa Becomes More Complicated In The #MeToo Era https://t.co/VhmaQfpVRg So interesting to read about this…",FALSE,0,NA,2017-12-29 00:11:29,FALSE,NA,"946534097085755392",NA,"<a href=""http://www.topeventretweets.com"" rel=""nofollow"">Top Event Retweets</a>","VirtualOfficesU",1,TRUE,FALSE,NA,NA
"2525","RT @michaelshermer: The great social psychologist &amp; second-wave feminism pioneer Dr. Carol Tavris on the #metoo movement https://t.co/9HIq3…",FALSE,0,NA,2017-12-29 00:11:23,FALSE,NA,"946534075019530240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Antonio_Incisa",117,TRUE,FALSE,NA,NA
"2526","RT @business: Latin America is having its own #MeToo moment, says @MacMargolis https://t.co/SqnvMUcaNv via @BV https://t.co/jljnBZtOeA",FALSE,0,NA,2017-12-29 00:11:11,FALSE,NA,"946534022313889793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","marie_skou",18,TRUE,FALSE,NA,NA
"2527","RT @MadBarbi: #MeToo 
#WomenforTrump 
#MAGA
#DrainTheSwamp 
#AmericaFirst 

It is insulting to AMERICAN WOMEN who voted and support our @PO…",FALSE,0,NA,2017-12-29 00:10:54,FALSE,NA,"946533951543431169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StarboardMaiden",3,TRUE,FALSE,NA,NA
"2528","RT @book_tribe: • Before #metoo there was Clara Shortridge Foltz. My new historical mystery has been ""hot and trending"" at Kindle Scout for…",FALSE,0,NA,2017-12-29 00:10:49,FALSE,NA,"946533931175817216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaceyKells",3,TRUE,FALSE,NA,NA
"2529","RT @npnikk: Academia faces #MeToo movement over sexual harassment... https://t.co/8XM6MmpaT0",FALSE,0,NA,2017-12-29 00:10:43,FALSE,NA,"946533905599000577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrsjcjones",1,TRUE,FALSE,NA,NA
"2530","RT @therealroseanne: have you been threatened by fans of HRC? Tell us about it-#MeToo",FALSE,0,NA,2017-12-29 00:10:34,FALSE,NA,"946533866491273221",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevinePatriot",422,TRUE,FALSE,NA,NA
"2531","@nexsqueezeal @OuterBoroRoyal Male journalists need to stop hijacking the #metoo discussion and they need to stop t… https://t.co/daAWtkZFNF",FALSE,3,"nexsqueezeal",2017-12-29 00:10:33,TRUE,"946529268393218048","946533862208888832","1949707405","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TCTheatrePeeps",1,FALSE,FALSE,NA,NA
"2532","@BillOReilly @NoSpinNews Oh, how the mighty have fallen. Poor Billy Boy is now relegated to webcasting his show. Wh… https://t.co/m9htzrSuri",FALSE,0,"BillOReilly",2017-12-29 00:10:04,TRUE,"925147862601789440","946533741404606464","23970102","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarryWakser",0,FALSE,FALSE,NA,NA
"2533","RT @NBCNews: Academia — like Hollywood, the media and Congress — is facing its own #MeToo movement over allegations of sexual misconduct ht…",FALSE,0,NA,2017-12-29 00:10:01,FALSE,NA,"946533730230980608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","marie_skou",41,TRUE,FALSE,NA,NA
"2534","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-29 00:09:57,FALSE,NA,"946533714170908672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SkyTyler",105,TRUE,FALSE,NA,NA
"2535","RT @tokyoreporter: '#MeToo' campaign spreads in Japan, but some sexual violence victims face backlash  https://t.co/AuUMEXDPjP",FALSE,0,NA,2017-12-29 00:09:56,FALSE,NA,"946533709204934656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meredeth",8,TRUE,FALSE,NA,NA
"2536","These men couldn’t tell the difference between porn scripts and #MeToo stories https://t.co/tnOrAN8kO7 via @stylistmagazine",FALSE,3,NA,2017-12-29 00:09:56,FALSE,NA,"946533707258544128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LisachristCBC",1,FALSE,FALSE,NA,NA
"2537","RT @GhostofBobby: What Travis did has nothing to do with Love and is as damaging to that hashtag as Vicki's abuse of #metoo was - and peopl…",FALSE,0,NA,2017-12-29 00:09:43,FALSE,NA,"946533654850932736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","turquoisedean",1,TRUE,FALSE,NA,NA
"2538","MUSINGS FROM THE CLOUD &gt; where would you go to my lovely, when you're alone in your bed (no #METOO)  i know the tho… https://t.co/by6oAtoJka",FALSE,0,NA,2017-12-29 00:09:42,TRUE,NA,"946533649415057408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BLO2M",0,FALSE,FALSE,NA,NA
"2539","Academia faces #MeToo movement over sexual harassment... https://t.co/LHeLrgcjLN",FALSE,0,NA,2017-12-29 00:09:34,FALSE,NA,"946533615474757633",NA,"<a href=""http://ibreu.com/br"" rel=""nofollow"">Pieckl</a>","TroyCoby",0,FALSE,FALSE,NA,NA
"2540","Academia faces #MeToo movement over sexual harassment... https://t.co/8XM6MmpaT0",FALSE,1,NA,2017-12-29 00:09:31,FALSE,NA,"946533605127458816",NA,"<a href=""http://ignich.com/ii"" rel=""nofollow"">Freshie </a>","npnikk",1,FALSE,FALSE,NA,NA
"2541","RT @therealroseanne: have you been threatened by fans of HRC? Tell us about it-#MeToo",FALSE,0,NA,2017-12-29 00:09:30,FALSE,NA,"946533600924536832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cheesewame",422,TRUE,FALSE,NA,NA
"2542","The latest Mark the Marketer News Daily! https://t.co/5Um1EgRsOm Thanks to @dmnews #smm #metoo",FALSE,0,NA,2017-12-29 00:09:05,FALSE,NA,"946533494586531840",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Mgconslts",0,FALSE,FALSE,NA,NA
"2543","Rise in interest for free self-defense classes offered by Denver police following #MeToo https://t.co/Vn3E36XTyd via @denverpost",FALSE,0,NA,2017-12-29 00:09:04,FALSE,NA,"946533490115223552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dani_Worth",0,FALSE,FALSE,NA,NA
"2544","RT @ABCPolitics: Like Hollywood, the media and Congress, academia is facing its own #MeToo movement over allegations of sexual misconduct.…",FALSE,0,NA,2017-12-29 00:08:21,FALSE,NA,"946533307944177664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dc_swampthing",8,TRUE,FALSE,NA,NA
"2545","RT @celestekidd: I spoke to @AP about #MeToo in academia
https://t.co/tVb2Bs0igM",FALSE,0,NA,2017-12-29 00:08:19,FALSE,NA,"946533302277517313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lousylinguist",13,TRUE,FALSE,NA,NA
"2546","RT @southernkimmy: 2017 in Florida: A hurricane, a serial killer hunt, #metoo - The Washington Times https://t.co/bX2pI9q7J7",FALSE,0,NA,2017-12-29 00:08:12,FALSE,NA,"946533271676112896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","southernkimmy",1,TRUE,FALSE,NA,NA
"2547","RT @TallulahStarr: Hear! Hear! @realDonaldTrump @jeffsessions #MeToo #LockMUP #tcot #justiceAtLast #MAGA https://t.co/6LErXzmOM8",FALSE,0,NA,2017-12-29 00:07:54,FALSE,NA,"946533195788451840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TellTheTruth1",1,TRUE,FALSE,NA,NA
"2548","RT @GAGreenberg: @NYGovCuomo @melissadderosa @RichAzzopardi Alphonso David Do you get the message ??? It's loud and clear #MeToo @protectny…",FALSE,0,NA,2017-12-29 00:07:53,FALSE,NA,"946533193208905729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArtLChange",5,TRUE,FALSE,NA,NA
"2549","RT @sonsandbros: From organizing the Women's March to activating a national #MeToo discussion on sexual violence, women of color came throu…",FALSE,0,NA,2017-12-29 00:07:50,FALSE,NA,"946533181372579840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hopebyhass",9,TRUE,FALSE,NA,NA
"2550","Always thankful to get a call from the wonderful and awesome  @BillieJeanKing  Thanks for always supporting me in m… https://t.co/SR0ddBSlvx",FALSE,24,NA,2017-12-29 00:07:48,TRUE,NA,"946533170937294848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nukehoops",3,FALSE,FALSE,NA,NA
"2551","RT @jmflatham: @CNBC The tone deafness of this article during the #metoo movement. It’s not about Hillary, the backlash is telling an accom…",FALSE,0,NA,2017-12-29 00:07:47,FALSE,NA,"946533166940114945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unbreakablepenn",41,TRUE,FALSE,NA,NA
"2552","RT @WILPublication: Download a free copy now! From #MeToo&amp; trailblazing women; to @phumzileunwomen on Leave No One Behind; and #ShamiChakra…",FALSE,0,NA,2017-12-29 00:07:41,FALSE,NA,"946533142969704454",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cyclingmobs",1091,TRUE,FALSE,NA,NA
"2553","I WAS SEXUALLY HARASSED IN MY GYM’S SAUNA #MeToo: https://t.co/8dWBMI8a4s via @YouTube",FALSE,7,NA,2017-12-29 00:07:33,FALSE,NA,"946533107838136320",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Myles_Spears",1,FALSE,FALSE,NA,NA
"2554","RT @therealroseanne: have you been threatened by fans of HRC? Tell us about it-#MeToo",FALSE,0,NA,2017-12-29 00:07:19,FALSE,NA,"946533048325214209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calbro84",422,TRUE,FALSE,NA,NA
"2555","#metoo<U+202F><U+202F>to many fuckin times. By Men and women. Disgusting and fucked up. It's hard to heal if one can even ever he… https://t.co/KQFcfqbPZL",FALSE,20,NA,2017-12-29 00:07:13,TRUE,NA,"946533026883932160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaIsa",7,FALSE,FALSE,NA,NA
"2556","Voted #TIMEGotItRight on @TheTylt because I’m glad TIME chose #MeToo for Person of the Year https://t.co/lBURI9psoZ https://t.co/7Orovgr5Yb",FALSE,0,NA,2017-12-29 00:07:10,FALSE,NA,"946533011801165824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaReinaDe505",0,FALSE,FALSE,NA,NA
"2557","RT @PhoebeParke: The fact that @TaranaBurke, who started the #MeToo movement isn’t on the cover of @TIME Magazine’s Person of the Year issu…",FALSE,0,NA,2017-12-29 00:07:10,FALSE,NA,"946533011390124033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_maae",3,TRUE,FALSE,NA,NA
"2558","RT @therealroseanne: have you been threatened by fans of HRC? Tell us about it-#MeToo",FALSE,0,NA,2017-12-29 00:07:08,FALSE,NA,"946533005077737472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Joshua_s_TtToe",422,TRUE,FALSE,NA,NA
"2559","#Survivor #MeToo #amwriting #sexualabuse #DomesticAbuse #childabuse 6 #Books not born yet
1897 Coldwater
Born 7th D… https://t.co/DXy1R57BOe",FALSE,0,NA,2017-12-29 00:06:55,TRUE,NA,"946532947565465600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","7thdaughter1",0,FALSE,FALSE,NA,NA
"2560","RT @celestekidd: I spoke to @AP about #MeToo in academia
https://t.co/tVb2Bs0igM",FALSE,0,NA,2017-12-29 00:06:47,FALSE,NA,"946532917433589760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NickFears",13,TRUE,FALSE,NA,NA
"2561","RT @NBCNews: Academia — like Hollywood, the media and Congress — is facing its own #MeToo movement over allegations of sexual misconduct ht…",FALSE,0,NA,2017-12-29 00:06:42,FALSE,NA,"946532894994059264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purplesgem",41,TRUE,FALSE,NA,NA
"2562","RT @taraaghdashloo: Since #metoo, I began remembering all the occasions of physical and mental harassment and abuse, since I was about 9, a…",FALSE,0,NA,2017-12-29 00:06:42,FALSE,NA,"946532893681217538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BSmithTweet",5,TRUE,FALSE,NA,NA
"2563","So offensive #metoo https://t.co/iNrqWlXGcy",FALSE,0,NA,2017-12-29 00:06:34,FALSE,NA,"946532860739043328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrandJewbian",0,FALSE,FALSE,NA,NA
"2564","RT @warriors_mom: Texas Democrat Sheila Jackson Lee’s Long Abusive History Of Being An Entitled ‘Queen’ <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F> #VoteHerOut  #MeToo #Abuse @w…",FALSE,0,NA,2017-12-29 00:06:32,FALSE,NA,"946532852199575555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SERAPH1",1,TRUE,FALSE,NA,NA
"2565","RT @book_tribe: • Before #metoo there was Clara Shortridge Foltz. My new historical mystery has been ""hot and trending"" at Kindle Scout for…",FALSE,0,NA,2017-12-29 00:06:11,FALSE,NA,"946532766467756032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","englishmajorpub",3,TRUE,FALSE,NA,NA
"2566","The latest The BeegMonkay Herald! https://t.co/BufXluMuji #metoo #acltv",FALSE,0,NA,2017-12-29 00:06:11,FALSE,NA,"946532764999962625",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","BeegMonkay",0,FALSE,FALSE,NA,NA
"2567","RT @janashortal: Every time a woman speaks up, she is reminded, loudly, why she never did before. #MeToo",FALSE,0,NA,2017-12-29 00:06:09,FALSE,NA,"946532756510707712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weberjenn128W",71,TRUE,FALSE,NA,NA
"2568","I’ve been on vacation for 4 days.  Is he still president? #DumpTrump #closedmyeyesandears #metoo #HappyHolidays #corybooker2020",FALSE,1,NA,2017-12-29 00:05:59,FALSE,NA,"946532713053294593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","askmgmt",0,FALSE,FALSE,NA,NA
"2569","RT @therealroseanne: have you been threatened by fans of HRC? Tell us about it-#MeToo",FALSE,0,NA,2017-12-29 00:05:49,FALSE,NA,"946532674289717248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JackieMcReath1",422,TRUE,FALSE,NA,NA
"2570","• Before #metoo there was Clara Shortridge Foltz. My new historical mystery has been ""hot and trending"" at Kindle S… https://t.co/JfifeYF9m2",FALSE,3,NA,2017-12-29 00:05:23,TRUE,NA,"946532564096962562",NA,"<a href=""http://askdavid.com"" rel=""nofollow"">AskDavid.com Services</a>","book_tribe",3,FALSE,FALSE,NA,NA
"2571","""Universities face #MeToo movement over sexual harassment"" https://t.co/bsbUic7hpw",FALSE,1,NA,2017-12-29 00:05:23,FALSE,NA,"946532563966930944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kreissdaniel",0,FALSE,FALSE,NA,NA
"2572","RT @movietvtechgeek: UPDATE: Latest: How #MeToo changed history for women and put fear into men https://t.co/ACq5fNSBsS #Politics #MovieTVT…",FALSE,0,NA,2017-12-29 00:05:07,FALSE,NA,"946532496711094272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Az1Z3Zel9WQdiqU",921,TRUE,FALSE,NA,NA
"2573","RT @alisonbyerly: One of the best pieces I’ve read on #MeToo. The author argues that our focus should be less on what is done to dethrone i…",FALSE,0,NA,2017-12-29 00:05:06,FALSE,NA,"946532491195805696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acukaterina",2,TRUE,FALSE,NA,NA
"2574","The latest The Cybele Negris Daily! https://t.co/U2sVxt7SbC #metoo #just100",FALSE,0,NA,2017-12-29 00:04:51,FALSE,NA,"946532427673100289",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","cybelenegris",0,FALSE,FALSE,NA,NA
"2575","Should Women Be Buying Revlon Products After CEO Donated Big Bucks To Trump? https://t.co/wLmc2Kr87D #MeToo",FALSE,1,NA,2017-12-29 00:04:41,FALSE,NA,"946532388317798401",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","truthbyDW",0,FALSE,FALSE,NA,NA
"2576","Hear! Hear! @realDonaldTrump @jeffsessions #MeToo #LockMUP #tcot #justiceAtLast #MAGA https://t.co/6LErXzmOM8",FALSE,0,NA,2017-12-29 00:04:23,FALSE,NA,"946532310127583233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TallulahStarr",1,FALSE,FALSE,NA,NA
"2577","""@thehill: McMaster: Trump's foreign policy approach is out of my ""comfort zone"" https://t.co/sL2DGEoLCV https://t.co/950cbFKCYs""
#meToo",FALSE,1,NA,2017-12-29 00:04:05,FALSE,NA,"946532234592423939",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","mirabarhillel",1,FALSE,FALSE,NA,NA
"2578","The #MeToo hashtag that began a few months ago gave women who had access to the internet a venue in which to share… https://t.co/dR1Zg78uOh",FALSE,0,NA,2017-12-29 00:04:00,TRUE,NA,"946532215193825280",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheStatesmanLtd",0,FALSE,FALSE,NA,NA
"2579","RT @therealroseanne: have you been threatened by fans of HRC? Tell us about it-#MeToo",FALSE,0,NA,2017-12-29 00:03:57,FALSE,NA,"946532202367606784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","susmoo96",422,TRUE,FALSE,NA,NA
"2580","RT @StormResist: #ThursdayThoughts 
In this age of #MeToo you can help raise awareness of sexual assault. 

TEXT @SURVIVORSM to 81010 to ge…",FALSE,0,NA,2017-12-29 00:03:51,FALSE,NA,"946532178401419264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Havok_2018",70,TRUE,FALSE,NA,NA
"2581","Rudy Monteagudo Tip: Twins' Miguel Sano Accused Of Sexual Assault By Photographer - Photographer Betsy Bissen has a… https://t.co/7iKeAQDyMM",FALSE,0,NA,2017-12-29 00:03:46,TRUE,NA,"946532157857697797",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RudyTMonteagudo",0,FALSE,FALSE,NA,NA
"2582","The latest MPPOST! https://t.co/lwpGX6tIAE #nbcnews2017 #metoo",FALSE,0,NA,2017-12-29 00:03:42,FALSE,NA,"946532140195434497",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","mppost1",0,FALSE,FALSE,NA,NA
"2583","@imactua11yacat9 @TheTylt Hey, hon. #metoo I'm also 31. :^) Why do you dismiss the 21 women who have come out and s… https://t.co/6CtF9W1IeZ",FALSE,0,"imactua11yacat9",2017-12-29 00:03:35,TRUE,"946519988214665216","946532111758000129","857033273415008256","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StrayLilCat",0,FALSE,FALSE,NA,NA
"2584","Twins' Miguel Sano Accused Of Sexual Assault By Photographer - Photographer Betsy Bissen has accused Minnesota Twin… https://t.co/JvtA8Y76Nd",FALSE,0,NA,2017-12-29 00:03:22,TRUE,NA,"946532054249984000",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HaitiNewsNet",0,FALSE,FALSE,NA,NA
"2585","@Northside_Mike #MeToo angle",FALSE,0,"Northside_Mike",2017-12-29 00:03:20,FALSE,"946488082227978240","946532047002234880","201912697","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MURDARAP187",0,FALSE,FALSE,NA,NA
"2586","RT @susansternberg: @emilysteel Strong reporting, following on @thedailybeast which you appropriately link. 

Too bad NYT #MeToo reporting…",FALSE,0,NA,2017-12-29 00:03:11,FALSE,NA,"946532009706364928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BobbiesSong",8,TRUE,FALSE,NA,NA
"2587","RT @LoveUSADawn: Creepy Joe Biden is thinking of running for President 
What say  you #MeToo #Feminist
#Women survivors of sexual assaults…",FALSE,0,NA,2017-12-29 00:02:54,FALSE,NA,"946531937157636097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GradyHughes4",4,TRUE,FALSE,NA,NA
"2588","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-29 00:02:46,FALSE,NA,"946531906090356736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cinman2003",105,TRUE,FALSE,NA,NA
"2589","Hello @jack &amp; @Twitter — Mike Cernovich is a dangerous rape apologist &amp; a convicted rapist masquerading as a journa… https://t.co/6DPOIRLhVH",FALSE,7,NA,2017-12-29 00:02:44,TRUE,NA,"946531894765719553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PROJECT_RWRS",4,FALSE,FALSE,NA,NA
"2590","The latest The Everybody Biz!! https://t.co/fnK4RKflLW #itssocold #metoo",FALSE,0,NA,2017-12-29 00:02:26,FALSE,NA,"946531822376189952",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Bizoppstools",0,FALSE,FALSE,NA,NA
"2591","RT @redpillMike: So wait, it’s ok for @Joy_Villa to spank a man on the ass but not the other way around?? 

#MeToo #UnfollowJoyVilla https:…",FALSE,0,NA,2017-12-29 00:02:22,FALSE,NA,"946531805687091200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bayfishing01",10,TRUE,FALSE,NA,NA
"2592","USA Today &gt; Twins' Miguel Sano Accused Of Sexual Assault By Photographer - Photographer Betsy Bissen has accused Mi… https://t.co/61d3rXVN5S",FALSE,0,NA,2017-12-29 00:02:21,TRUE,NA,"946531801056595968",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","InsJournal",0,FALSE,FALSE,NA,NA
"2593","RT @therealroseanne: have you been threatened by fans of HRC? Tell us about it-#MeToo",FALSE,0,NA,2017-12-29 00:02:16,FALSE,NA,"946531779749351424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CityofTwoRivers",422,TRUE,FALSE,NA,NA
"2594","RT @ConfessionsExMu: Laments the perils of #MeToo for Muslim women

What about this Muslim woman?

#blocked

I just can’t even <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F>

I gue…",FALSE,0,NA,2017-12-29 00:02:15,FALSE,NA,"946531776079581184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShannonCovfefe",27,TRUE,FALSE,NA,NA
"2595","RT @womensfunding: 2018 #NewYearsResolution for all of us: move out of the #MeToo comfort zone because most women and girls don't live ther…",FALSE,0,NA,2017-12-29 00:02:08,FALSE,NA,"946531743737118720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","idlehandsrus",1,TRUE,FALSE,NA,NA
"2596","What #MeToo Can Teach the Labor Movement https://t.co/UUqY3A5GaY",FALSE,0,NA,2017-12-29 00:02:07,FALSE,NA,"946531740864036866",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jpcrailjr",0,FALSE,FALSE,NA,NA
"2597","RT @WILPublication: Download a free copy now! From #MeToo&amp; trailblazing women; to @phumzileunwomen on Leave No One Behind; and #ShamiChakra…",FALSE,0,NA,2017-12-29 00:02:01,FALSE,NA,"946531716574822402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maryooma_86",1091,TRUE,FALSE,NA,NA
"2598","@realDonaldTrump I want to see all of these swamp dwelling crooks in jail. Everybody RT if you are #MeToo",FALSE,1,"realDonaldTrump",2017-12-29 00:01:44,FALSE,NA,"946531644785164293","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TellTheTruth1",0,FALSE,FALSE,NA,NA
"2599","RT @SusanKnowles: @DocThompsonShow @Joy_Villa Let’s see could it be for notoriety? Because she wants to get in on the #MeToo movement, beca…",FALSE,0,NA,2017-12-29 00:01:36,FALSE,NA,"946531611746668545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tamaraj86611162",2,TRUE,FALSE,NA,NA
"2600","RT @judehaste_write: For the strength of the pack is the wolf &amp; the strength of the wolf is the pack by R.Kipling #MeToo #AuthorUproar #bul…",FALSE,0,NA,2017-12-29 00:01:35,FALSE,NA,"946531606558380032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CleverlyCool",344,TRUE,FALSE,NA,NA
"2601","RT @NBCNews: Academia — like Hollywood, the media and Congress — is facing its own #MeToo movement over allegations of sexual misconduct ht…",FALSE,0,NA,2017-12-29 00:01:31,FALSE,NA,"946531591823732736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maryc1850Sadler",41,TRUE,FALSE,NA,NA
"2602","RT @themainichi: '#MeToo' movement spreads in Japan, but some sexual violence victims face backlash  https://t.co/aeUHwpgqAC https://t.co/9…",FALSE,0,NA,2017-12-29 00:01:17,FALSE,NA,"946531530947551232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Fal_lin_FF14a",26,TRUE,FALSE,NA,NA
"2603","RT @themainichi: '#MeToo' movement spreads in Japan, but some sexual violence victims face backlash  https://t.co/aeUHwpgqAC https://t.co/9…",FALSE,0,NA,2017-12-29 00:01:17,FALSE,NA,"946531530867744769",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Fal_lin_lioenu2",26,TRUE,FALSE,NA,NA
